"ID","Year","Quarter","CountryofAsylum","nationality","ethnicity","intentionmove","TotalAdult","TotalMinor","AppliedRefugee","documentation_id","Childinschool","Childvirtualed","disabilityacc_disabilityserv","medicalReceived","RiskYes","RiskReturn_medical","RiskStay_medical"
21,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",1,2,"nointention",0,"yes","no",NA,"Agree","StronglyAgree",0,NA
22,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",1,1,"nointention",0,NA,NA,NA,"Agree","Agree",1,NA
23,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,0,"nointention",0,NA,NA,NA,"Agree","StronglyAgree",1,NA
24,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,1,"nointention",1,"yes","no",NA,"StronglyAgree","Agree",1,NA
25,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",1,0,NA,0,NA,NA,NA,"Agree","StronglyAgree",1,NA
26,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,1,NA,0,NA,NA,NA,"StronglyAgree","Agree",1,NA
27,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"nointention",0,NA,NA,NA,NA,"StronglyAgree",1,NA
28,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,1,"nointention",0,NA,NA,NA,"StronglyAgree","StronglyAgree",1,NA
29,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,2,"nointention",0,"yes","yes",NA,"StronglyAgree","Undecided",NA,NA
30,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"nointention",0,NA,NA,NA,"StronglyAgree","StronglyAgree",0,NA
31,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,1,"yes",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
32,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,"yes",0,NA,NA,NA,"StronglyAgree","StronglyAgree",1,NA
33,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,0,"nointention",0,NA,NA,NA,"StronglyAgree","Agree",1,NA
34,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,0,"nointention",0,NA,NA,NA,"StronglyAgree","StronglyAgree",0,NA
35,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"nointention",0,NA,NA,NA,"StronglyAgree","Agree",1,NA
36,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,1,NA,0,"no",NA,NA,"StronglyAgree","StronglyAgree",1,NA
37,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,1,NA,0,NA,NA,NA,"StronglyAgree","Agree",1,NA
38,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,"nointention",0,NA,NA,NA,"Agree","StronglyAgree",1,NA
39,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,2,"nointention",0,"no",NA,NA,NA,"StronglyAgree",1,NA
40,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,0,NA,0,NA,NA,NA,"StronglyAgree","StronglyAgree",0,NA
41,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",4,1,"nointention",0,"no",NA,NA,NA,"StronglyAgree",1,NA
42,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,"nointention",0,NA,NA,NA,"StronglyAgree","StronglyAgree",0,NA
43,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,2,NA,0,"no",NA,NA,"StronglyAgree","StronglyAgree",1,NA
44,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,1,NA,0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
45,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"yes",0,NA,NA,NA,NA,"Agree",1,NA
46,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,"nointention",0,NA,NA,NA,"StronglyAgree","StronglyAgree",0,NA
47,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,2,"nointention",0,"yes","yes",NA,"StronglyAgree","Agree",1,NA
48,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",1,3,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
49,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,"nointention",0,NA,NA,NA,"StronglyAgree","Agree",1,NA
50,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,1,"yes",1,"no",NA,NA,"StronglyAgree","Agree",1,NA
51,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",4,1,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
52,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",3,2,"nointention",0,"yes","no",NA,NA,"Agree",1,NA
53,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"yes",0,NA,NA,NA,NA,"StronglyAgree",1,NA
54,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",1,3,"nointention",0,"yes","no",NA,NA,"StronglyAgree",1,NA
55,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,1,"nointention",0,NA,NA,NA,"Agree","StronglyAgree",1,NA
56,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,1,NA,0,NA,NA,NA,"StronglyAgree","Agree",1,NA
57,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,2,"nointention",0,"yes","no",NA,"Agree","Agree",1,NA
58,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,2,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
59,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,3,NA,0,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
60,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",1,0,"nointention",0,NA,NA,NA,"Agree","Agree",1,NA
61,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,0,"nointention",0,NA,NA,NA,NA,"Agree",1,NA
62,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,0,"nointention",0,NA,NA,NA,"Agree","Agree",0,NA
63,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,0,"nointention",0,NA,NA,NA,NA,"StronglyAgree",1,NA
64,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,1,NA,0,NA,NA,NA,NA,"Agree",1,NA
65,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,0,"nointention",0,NA,NA,NA,"StronglyAgree","Agree",1,NA
66,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",3,2,"nointention",0,"yes","yes",NA,"Disagree","Agree",1,NA
67,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,0,"nointention",0,NA,NA,NA,"StronglyAgree","Agree",1,NA
68,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,2,"nointention",0,"no",NA,NA,"StronglyAgree","StronglyAgree",1,NA
69,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,"nointention",0,NA,NA,NA,"StronglyAgree","StronglyAgree",1,NA
70,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"yes",0,"yes","no",NA,"Agree","Agree",1,NA
71,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
72,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,2,"nointention",0,"yes","no",NA,"StronglyAgree","Agree",1,NA
73,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"nointention",0,NA,NA,NA,"StronglyAgree","Disagree",NA,NA
74,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,"nointention",0,NA,NA,NA,"Agree","Agree",0,NA
75,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,2,NA,0,"yes","yes",NA,"StronglyAgree","Agree",1,NA
76,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,1,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
77,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"nointention",0,"no",NA,NA,"StronglyAgree","StronglyAgree",0,NA
78,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,NA,0,NA,NA,NA,"StronglyAgree","Disagree",NA,NA
79,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",3,0,"nointention",0,NA,NA,NA,"StronglyAgree","StronglyAgree",1,NA
80,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,2,"yes",0,NA,NA,NA,"Agree","StronglyAgree",1,NA
81,2020,"Q4","RepublicaDominicana","venezuela",NA,"dontknow",2,1,"yes",0,"yes","yes",NA,"Agree","StronglyAgree",0,NA
82,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
83,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"nointention",0,"no",NA,NA,"Agree","StronglyAgree",1,NA
84,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"nointention",0,NA,NA,NA,NA,"Agree",1,NA
85,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,1,"yes",0,"no",NA,NA,"StronglyAgree","Disagree",NA,NA
86,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"nointention",0,NA,NA,NA,"Agree","Agree",1,NA
87,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,3,"nointention",0,"no",NA,NA,NA,"Agree",1,NA
88,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",4,1,"nointention",0,NA,NA,NA,NA,"Agree",1,NA
89,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,2,NA,0,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
90,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",3,0,"nointention",1,NA,NA,NA,"StronglyAgree","Disagree",NA,NA
91,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,0,"nointention",0,NA,NA,NA,"StronglyAgree","Agree",1,NA
92,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,1,NA,0,NA,NA,NA,"StronglyAgree","StronglyAgree",0,NA
93,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,1,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
94,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,NA,0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
95,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,2,"yes",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
96,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"nointention",0,"yes","no",NA,NA,"StronglyAgree",1,NA
97,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,0,"nointention",1,NA,NA,NA,NA,"StronglyAgree",0,NA
98,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,1,NA,0,"yes","yes",NA,NA,"Agree",1,NA
99,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,0,"nointention",0,NA,NA,NA,NA,"StronglyAgree",1,NA
100,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",4,0,"yes",0,NA,NA,NA,"StronglyDisagree","Agree",1,NA
101,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"nointention",0,NA,NA,NA,"StronglyAgree","StronglyAgree",1,NA
102,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,3,"nointention",0,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
103,2020,"Q4","RepublicaDominicana","venezuela",NA,"dontknow",3,0,"nointention",1,NA,NA,NA,"Agree","StronglyAgree",0,NA
104,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,NA,0,"yes","yes",NA,"StronglyAgree","Agree",1,NA
105,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,2,"nointention",0,"yes","no",NA,"StronglyAgree","StronglyAgree",0,NA
106,2020,"Q4","RepublicaDominicana","venezuela",NA,"dontknow",3,1,"nointention",0,NA,NA,NA,NA,"Agree",1,NA
107,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,NA,0,NA,NA,NA,"StronglyAgree","StronglyAgree",1,NA
108,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,1,"nointention",0,NA,NA,NA,"Agree","StronglyAgree",1,NA
109,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,0,"yes",0,NA,NA,NA,"StronglyAgree","Agree",1,NA
110,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,0,"nointention",0,NA,NA,NA,"Agree","StronglyAgree",1,NA
111,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,0,NA,0,NA,NA,NA,NA,"Agree",1,NA
112,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",4,1,"yes",0,NA,NA,NA,"Agree","StronglyAgree",1,NA
113,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",4,1,NA,0,"no",NA,NA,"Agree","StronglyAgree",1,NA
114,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,1,"nointention",0,NA,NA,NA,"Agree","Agree",1,NA
115,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",2,2,"yes",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
116,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"yes",0,"yes","no",NA,"StronglyAgree","StronglyAgree",0,NA
117,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,1,"nointention",0,"yes","no",NA,"StronglyAgree","Agree",1,NA
118,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",1,2,"nointention",0,"yes","no",NA,"Agree","StronglyAgree",1,NA
119,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,0,"nointention",0,NA,NA,NA,"StronglyDisagree","StronglyAgree",1,NA
120,2020,"Q4","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"nointention",0,"no",NA,NA,"StronglyAgree","StronglyAgree",1,NA
121,2020,"Q4","RepublicaDominicana","venezuela",NA,"relocate",2,1,"nointention",0,"no",NA,NA,"StronglyAgree","Agree",1,NA
1,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,1,"no",0,"yes","yes",0,"StronglyAgree","Disagree",0,0
2,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,2,"no",0,"yes","yes",0,"Agree","Agree",0,0
3,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"no",1,"yes","yes",0,NA,"Agree",1,0
4,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"dontknow",1,0,"no",1,NA,NA,0,"StronglyAgree","Agree",1,0
5,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,NA,"StronglyDisagree",0,0
6,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,"Agree","Agree",1,0
7,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"dontknow",1,1,"no",1,NA,NA,0,"StronglyAgree","StronglyAgree",1,0
8,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,0,"no",1,NA,NA,0,"StronglyAgree","Undecided",0,0
9,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,0,"no",1,NA,NA,0,NA,"Disagree",0,0
10,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"dontknow",2,1,"no",0,NA,NA,0,"Agree","Agree",0,0
11,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,1,"no",1,NA,NA,0,"Agree","Agree",0,0
12,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,0,"no",0,NA,NA,0,"Agree","Agree",1,0
13,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"no",0,"yes","yes",0,NA,"Disagree",0,0
14,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,1,"no",1,"yes","yes",0,NA,"Undecided",0,0
15,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,1,"no",0,NA,NA,0,NA,"Undecided",0,0
16,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"dontknow",2,2,"no",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
17,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,1,"no",0,NA,NA,0,"StronglyAgree","StronglyDisagree",0,0
18,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",3,0,"no",1,NA,NA,0,"StronglyAgree","StronglyAgree",1,0
19,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",2,0,"no",0,NA,NA,0,NA,"Disagree",0,0
20,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,1,"no",1,NA,NA,0,NA,"Disagree",0,0
21,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,NA,1,"yes","no",0,"Agree","Undecided",0,0
22,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,0,"no",1,NA,NA,0,"StronglyAgree","StronglyAgree",1,0
23,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,NA,"Disagree",0,0
24,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"dontknow",NA,NA,"no",1,"yes","yes",0,"StronglyAgree","Agree",1,0
25,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",8,2,"no",0,"yes","yes",0,NA,"StronglyAgree",0,0
26,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,1,"no",1,NA,NA,0,"Agree","Disagree",0,0
27,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",3,3,"no",1,"yes","yes",0,"StronglyAgree","Disagree",0,0
28,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,1,NA,1,NA,NA,0,"StronglyAgree","StronglyAgree",0,0
29,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",3,0,"no",1,NA,NA,0,NA,"Agree",0,0
30,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"yes",1,NA,NA,0,NA,"StronglyAgree",1,0
31,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,2,"no",1,"yes","yes",0,"Agree","Undecided",0,0
32,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,0,"no",0,NA,NA,0,"Agree","Agree",0,0
33,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,0,"no",1,NA,NA,0,NA,"Disagree",0,0
34,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",NA,NA,"no",1,"yes","yes",0,"StronglyAgree","Disagree",0,0
35,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,1,NA,1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
36,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",0,NA,NA,0,"StronglyAgree","Disagree",0,0
37,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"no",1,NA,NA,0,NA,"Agree",1,0
38,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"dontknow",1,0,"no",1,NA,NA,0,"StronglyAgree","StronglyAgree",0,0
39,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,0,"no",1,NA,NA,0,NA,"Undecided",0,0
40,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"no",0,"yes","no",0,"StronglyAgree","Disagree",0,0
41,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,0,"no",1,NA,NA,0,"Agree","Agree",0,0
42,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,2,"no",1,NA,NA,0,"StronglyAgree","Agree",0,0
43,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,NA,1,NA,NA,0,"Disagree","Disagree",0,0
44,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,"StronglyAgree","StronglyAgree",1,0
45,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",3,1,"no",1,"yes","yes",0,"StronglyAgree","Agree",0,0
46,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",4,1,"no",0,"no",NA,0,"StronglyAgree","Agree",0,0
47,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,"Agree","Undecided",0,0
48,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,0,NA,1,NA,NA,0,"StronglyAgree","StronglyAgree",1,0
49,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"relocate",1,0,"no",1,NA,NA,0,NA,"StronglyDisagree",0,0
50,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,1,NA,1,NA,NA,0,"Agree","StronglyAgree",1,0
51,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",3,0,"no",1,NA,NA,0,NA,"StronglyDisagree",0,0
52,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,NA,"Disagree",0,0
53,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,1,"no",1,NA,NA,0,NA,"Agree",1,0
54,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,NA,"Disagree",0,0
55,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"dontknow",2,1,"no",1,NA,NA,0,"StronglyAgree","Agree",0,0
56,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"no",0,NA,NA,0,NA,"Agree",0,0
57,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,1,"no",0,NA,NA,0,"Agree","Agree",0,0
58,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",0,NA,NA,0,NA,"StronglyDisagree",0,0
59,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",0,NA,NA,0,"StronglyAgree","Agree",1,0
60,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",0,2,"no",1,"yes","yes",0,NA,"StronglyAgree",0,0
61,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,1,"no",1,NA,NA,0,"Agree","Agree",0,0
62,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",3,2,"no",1,NA,NA,0,"StronglyAgree","StronglyAgree",0,0
63,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,NA,"Undecided",0,0
64,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,1,"no",1,NA,NA,0,"Agree","Agree",1,0
65,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",3,0,"no",1,NA,NA,0,"Agree","Agree",0,0
66,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,2,"no",1,"yes","yes",0,"StronglyAgree","Disagree",0,0
67,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,NA,0,NA,NA,0,NA,"StronglyDisagree",0,0
68,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,2,NA,1,NA,NA,0,"Agree","Agree",1,0
69,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",NA,NA,"no",1,NA,NA,0,"Agree","Agree",0,0
70,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,"StronglyAgree","StronglyDisagree",0,0
71,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,2,"no",1,"yes","yes",0,NA,"Agree",0,0
72,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",0,NA,NA,0,NA,"Agree",0,0
73,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",2,0,"no",1,NA,NA,0,NA,"StronglyDisagree",0,0
74,2021,"Q1Q2","RepublicaDominicana","venezuela",NA,"stay",1,0,"no",1,NA,NA,0,NA,"Disagree",0,0
