"ID","Year","Quarter","CountryofAsylum","nationality","ethnicity","intentionmove","TotalAdult","TotalMinor","AppliedRefugee","documentation_id","Childinschool","Childvirtualed","disabilityacc_disabilityserv","medicalReceived","RiskYes","RiskReturn_medical","RiskStay_medical"
22,2020,"Q4","Ecuador","","","stay",3,0,"yes",1,"","",NA,"StronglyAgree","Disagree",NA,NA
23,2020,"Q4","Ecuador","venezuela","","stay",3,2,"nointention",1,"yes","yes",NA,"StronglyAgree","StronglyDisagree",NA,NA
24,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"nointention",1,"no","",NA,"Disagree","Disagree",NA,NA
25,2020,"Q4","Ecuador","venezuela","mixed","stay",2,0,"yes",1,"","",NA,"StronglyAgree","Undecided",NA,NA
26,2020,"Q4","Ecuador","venezuela","","stay",3,3,"",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
27,2020,"Q4","Ecuador","","mixed","stay",3,0,"nointention",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
28,2020,"Q4","Ecuador","venezuela","mixed","stay",NA,NA,"nointention",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
29,2020,"Q4","Ecuador","venezuela","","dontknow",1,2,"yes",1,"","",NA,"","Disagree",NA,NA
30,2020,"Q4","Ecuador","venezuela","mixed","relocate",2,1,"",1,"no","",NA,"StronglyAgree","StronglyDisagree",NA,NA
31,2020,"Q4","Ecuador","venezuela","mixed","stay",1,3,"",1,"no","",NA,"Agree","StronglyAgree",1,NA
32,2020,"Q4","Ecuador","venezuela","mixed","stay",2,3,"yes",1,"yes","no",NA,"StronglyDisagree","Agree",1,NA
33,2020,"Q4","Ecuador","venezuela","mixed","relocate",1,1,"nointention",0,"yes","yes",NA,"","StronglyAgree",1,NA
34,2020,"Q4","Ecuador","venezuela","","stay",2,2,"",1,"no","",NA,"StronglyAgree","Agree",1,NA
35,2020,"Q4","Ecuador","venezuela","mixed","stay",1,1,"nointention",0,"yes","yes",NA,"StronglyAgree","Agree",1,NA
36,2020,"Q4","Ecuador","venezuela","mixed","stay",2,0,"",0,"","",NA,"StronglyAgree","StronglyDisagree",NA,NA
37,2020,"Q4","Ecuador","","mixed","stay",5,1,"nointention",1,"yes","yes",NA,"Agree","Agree",1,NA
38,2020,"Q4","Ecuador","venezuela","","stay",4,2,"nointention",1,"yes","no",NA,"","Disagree",NA,NA
39,2020,"Q4","Ecuador","venezuela","mixed","stay",3,1,"",0,"yes","no",NA,"Disagree","Disagree",NA,NA
40,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"yes",1,"","",NA,"Agree","Disagree",NA,NA
41,2020,"Q4","Ecuador","venezuela","mixed","stay",3,1,"nointention",1,"","",NA,"Agree","Agree",0,NA
42,2020,"Q4","Ecuador","venezuela","mixed","stay",2,3,"",0,"yes","no",NA,"Agree","Disagree",NA,NA
43,2020,"Q4","Ecuador","venezuela","","stay",3,1,"yes",0,"yes","no",NA,"Disagree","StronglyAgree",0,NA
44,2020,"Q4","Ecuador","venezuela","mixed","stay",NA,NA,"yes",1,"","",NA,"Agree","StronglyAgree",1,NA
45,2020,"Q4","Ecuador","venezuela","","stay",2,2,"yes",0,"no","",NA,"StronglyAgree","StronglyAgree",1,NA
46,2020,"Q4","Ecuador","venezuela","","stay",NA,NA,"nointention",1,"","",NA,"Agree","Agree",0,NA
47,2020,"Q4","Ecuador","venezuela","other","stay",3,1,"nointention",0,"","",NA,"","Agree",0,NA
48,2020,"Q4","Ecuador","venezuela","","stay",NA,NA,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyDisagree",NA,NA
49,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"nointention",1,"","",NA,"Agree","Agree",0,NA
50,2020,"Q4","Ecuador","venezuela","","stay",2,2,"nointention",0,"","",NA,"Agree","Agree",0,NA
51,2020,"Q4","Ecuador","","","stay",1,3,"yes",1,"no","",NA,"StronglyAgree","Undecided",NA,NA
52,2020,"Q4","Ecuador","venezuela","other","stay",1,1,"nointention",1,"yes","no",NA,"","StronglyDisagree",NA,NA
53,2020,"Q4","Ecuador","venezuela","mixed","stay",2,0,"yes",1,"","",NA,"Agree","Undecided",NA,NA
54,2020,"Q4","Ecuador","venezuela","mixed","stay",NA,NA,"nointention",1,"","",NA,"","Agree",0,NA
55,2020,"Q4","Ecuador","","mixed","stay",2,3,"yes",0,"yes","no",NA,"StronglyAgree","Agree",1,NA
56,2020,"Q4","Ecuador","venezuela","","stay",2,0,"nointention",1,"","",NA,"StronglyDisagree","Agree",0,NA
57,2020,"Q4","Ecuador","venezuela","","dontknow",2,2,"yes",1,"yes","yes",NA,"StronglyAgree","Undecided",NA,NA
58,2020,"Q4","Ecuador","venezuela","mixed","stay",NA,NA,"yes",1,"","",NA,"StronglyAgree","Agree",1,NA
59,2020,"Q4","Ecuador","venezuela","","dontknow",3,2,"nointention",0,"no","",NA,"","StronglyAgree",1,NA
60,2020,"Q4","Ecuador","venezuela","","stay",3,1,"nointention",1,"yes","no",NA,"StronglyAgree","Disagree",NA,NA
61,2020,"Q4","Ecuador","","mixed","relocate",1,3,"yes",1,"yes","no",NA,"StronglyAgree","StronglyDisagree",NA,NA
62,2020,"Q4","Ecuador","venezuela","mixed","stay",2,3,"yes",1,"no","",NA,"StronglyAgree","Undecided",NA,NA
63,2020,"Q4","Ecuador","venezuela","","stay",NA,NA,"yes",0,"yes","no",NA,"StronglyAgree","Agree",0,NA
64,2020,"Q4","Ecuador","","other","stay",1,0,"yes",0,"","",NA,"Agree","Disagree",NA,NA
65,2020,"Q4","Ecuador","venezuela","mixed","stay",4,1,"nointention",0,"","",NA,"Agree","Agree",1,NA
66,2020,"Q4","Ecuador","venezuela","mixed","stay",1,1,"nointention",0,"yes","yes",NA,"Agree","StronglyAgree",0,NA
67,2020,"Q4","Ecuador","","mixed","stay",2,3,"yes",1,"yes","no",NA,"","Disagree",NA,NA
68,2020,"Q4","Ecuador","venezuela","mixed","stay",2,3,"yes",1,"yes","no",NA,"Agree","StronglyAgree",0,NA
69,2020,"Q4","Ecuador","","mixed","stay",1,1,"nointention",1,"no","",NA,"StronglyAgree","Disagree",NA,NA
70,2020,"Q4","Ecuador","venezuela","","dontknow",2,2,"yes",0,"yes","no",NA,"Agree","StronglyAgree",1,NA
71,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"yes",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
72,2020,"Q4","Ecuador","venezuela","other","stay",NA,NA,"nointention",1,"yes","no",NA,"Agree","Disagree",NA,NA
73,2020,"Q4","Ecuador","","","stay",2,3,"yes",1,"yes","no",NA,"StronglyAgree","Agree",0,NA
74,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",0,"","",NA,"","Agree",0,NA
75,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",1,"","",NA,"StronglyAgree","StronglyDisagree",NA,NA
76,2020,"Q4","Ecuador","","mixed","stay",4,0,"yes",1,"","",NA,"Agree","Agree",1,NA
77,2020,"Q4","Ecuador","venezuela","mixed","stay",3,0,"nointention",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
78,2020,"Q4","Ecuador","venezuela","other","stay",NA,NA,"nointention",1,"no","",NA,"","Agree",1,NA
79,2020,"Q4","Ecuador","","","stay",2,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
80,2020,"Q4","Ecuador","venezuela","","stay",1,2,"",1,"no","",NA,"","StronglyAgree",0,NA
81,2020,"Q4","Ecuador","venezuela","other","relocate",NA,NA,"",1,"yes","yes",NA,"StronglyAgree","Agree",1,NA
82,2020,"Q4","Ecuador","venezuela","mixed","stay",NA,NA,"yes",1,"","",NA,"Disagree","StronglyAgree",0,NA
83,2020,"Q4","Ecuador","venezuela","","stay",3,1,"nointention",1,"no","",NA,"Undecided","StronglyAgree",1,NA
84,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"",1,"","",NA,"","Agree",1,NA
85,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",1,"","",NA,"Agree","StronglyAgree",1,NA
86,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"yes",1,"yes","yes",NA,"","Agree",0,NA
87,2020,"Q4","Ecuador","venezuela","other","stay",NA,NA,"nointention",1,"yes","yes",NA,"","Disagree",NA,NA
88,2020,"Q4","Ecuador","venezuela","","stay",3,2,"nointention",1,"yes","no",NA,"Disagree","StronglyAgree",1,NA
89,2020,"Q4","Ecuador","venezuela","mixed","stay",2,0,"yes",1,"","",NA,"StronglyAgree","StronglyDisagree",NA,NA
90,2020,"Q4","Ecuador","venezuela","mixed","stay",3,1,"",0,"","",NA,"Agree","StronglyAgree",0,NA
91,2020,"Q4","Ecuador","venezuela","","stay",2,1,"yes",1,"","",NA,"","Agree",1,NA
92,2020,"Q4","Ecuador","venezuela","mixed","relocate",2,2,"yes",1,"","",NA,"StronglyAgree","Agree",1,NA
93,2020,"Q4","Ecuador","venezuela","other","dontknow",4,3,"nointention",1,"yes","no",NA,"Agree","Agree",1,NA
94,2020,"Q4","Ecuador","venezuela","mixed","relocate",3,2,"nointention",1,"no","",NA,"","Agree",0,NA
95,2020,"Q4","Ecuador","venezuela","other","stay",1,1,"nointention",0,"","",NA,"StronglyAgree","Undecided",NA,NA
96,2020,"Q4","Ecuador","venezuela","other","stay",NA,NA,"",1,"yes","yes",NA,"StronglyAgree","StronglyDisagree",NA,NA
97,2020,"Q4","Ecuador","venezuela","","stay",2,2,"yes",1,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
98,2020,"Q4","Ecuador","venezuela","other","stay",1,2,"",1,"no","",NA,"","StronglyAgree",0,NA
99,2020,"Q4","Ecuador","venezuela","mixed","stay",2,3,"",1,"no","",NA,"StronglyAgree","Agree",0,NA
100,2020,"Q4","Ecuador","venezuela","","stay",5,1,"",1,"no","",NA,"","StronglyAgree",1,NA
101,2020,"Q4","Ecuador","","other","stay",1,2,"nointention",1,"no","",NA,"","StronglyAgree",0,NA
102,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"nointention",1,"","",NA,"StronglyAgree","Undecided",NA,NA
103,2020,"Q4","Ecuador","venezuela","mixed","stay",3,2,"nointention",0,"yes","yes",NA,"","StronglyDisagree",NA,NA
104,2020,"Q4","Ecuador","","","stay",6,2,"nointention",1,"yes","yes",NA,"","Disagree",NA,NA
105,2020,"Q4","Ecuador","venezuela","mixed","stay",3,2,"nointention",0,"no","",NA,"StronglyAgree","Agree",1,NA
106,2020,"Q4","Ecuador","","mixed","stay",2,2,"yes",1,"yes","no",NA,"Undecided","StronglyAgree",1,NA
107,2020,"Q4","Ecuador","venezuela","mixed","stay",2,0,"yes",1,"","",NA,"StronglyAgree","Agree",1,NA
108,2020,"Q4","Ecuador","","mixed","relocate",1,2,"nointention",1,"no","",NA,"Agree","StronglyAgree",0,NA
109,2020,"Q4","Ecuador","venezuela","mixed","dontknow",3,0,"nointention",1,"","",NA,"Agree","Disagree",NA,NA
110,2020,"Q4","Ecuador","venezuela","","stay",4,4,"yes",1,"yes","no",NA,"StronglyAgree","Agree",1,NA
111,2020,"Q4","Ecuador","venezuela","mixed","relocate",1,0,"",0,"","",NA,"","StronglyAgree",1,NA
112,2020,"Q4","Ecuador","venezuela","other","stay",2,1,"nointention",1,"","",NA,"","StronglyDisagree",NA,NA
113,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",1,"","",NA,"","StronglyAgree",1,NA
114,2020,"Q4","Ecuador","","mixed","stay",2,1,"nointention",1,"","",NA,"StronglyAgree","StronglyDisagree",NA,NA
115,2020,"Q4","Ecuador","venezuela","","stay",3,2,"yes",1,"yes","no",NA,"StronglyAgree","Agree",1,NA
116,2020,"Q4","Ecuador","venezuela","","stay",2,1,"yes",1,"","",NA,"Agree","Agree",0,NA
117,2020,"Q4","Ecuador","venezuela","mixed","stay",3,1,"",1,"","",NA,"Agree","Agree",0,NA
118,2020,"Q4","Ecuador","venezuela","","stay",3,2,"nointention",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
119,2020,"Q4","Ecuador","venezuela","other","stay",3,2,"",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
120,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
121,2020,"Q4","Ecuador","venezuela","","dontknow",6,2,"",1,"no","",NA,"Agree","Undecided",NA,NA
122,2020,"Q4","Ecuador","venezuela","other","stay",2,3,"nointention",1,"no","",NA,"StronglyAgree","Disagree",NA,NA
123,2020,"Q4","Ecuador","","mixed","stay",1,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
124,2020,"Q4","Ecuador","colombia","mixed","stay",NA,NA,"yes",1,"no","",NA,"Undecided","StronglyAgree",0,NA
125,2020,"Q4","Ecuador","venezuela","other","stay",NA,NA,"yes",1,"yes","no",NA,"Disagree","StronglyAgree",1,NA
126,2020,"Q4","Ecuador","venezuela","mixed","relocate",2,2,"yes",1,"","",NA,"","Agree",0,NA
127,2020,"Q4","Ecuador","","","stay",1,0,"nointention",0,"","",NA,"Agree","StronglyDisagree",NA,NA
128,2020,"Q4","Ecuador","","other","stay",1,0,"nointention",1,"","",NA,"","Disagree",NA,NA
129,2020,"Q4","Ecuador","venezuela","mixed","stay",3,3,"yes",1,"yes","no",NA,"","Disagree",NA,NA
130,2020,"Q4","Ecuador","venezuela","other","stay",2,2,"",0,"yes","no",NA,"Undecided","Disagree",NA,NA
131,2020,"Q4","Ecuador","venezuela","","stay",NA,NA,"nointention",1,"","",NA,"","Agree",0,NA
132,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",1,"","",NA,"StronglyAgree","Disagree",NA,NA
133,2020,"Q4","Ecuador","","other","stay",3,3,"nointention",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
134,2020,"Q4","Ecuador","","other","stay",2,0,"nointention",1,"","",NA,"StronglyAgree","Undecided",NA,NA
135,2020,"Q4","Ecuador","venezuela","mixed","stay",1,4,"",1,"no","",NA,"Agree","Agree",0,NA
136,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"nointention",1,"yes","yes",NA,"Agree","Disagree",NA,NA
137,2020,"Q4","Ecuador","venezuela","other","stay",2,1,"nointention",0,"","",NA,"Agree","Agree",0,NA
138,2020,"Q4","Ecuador","venezuela","mixed","stay",4,2,"yes",1,"no","",NA,"StronglyAgree","StronglyAgree",0,NA
139,2020,"Q4","Ecuador","venezuela","","stay",4,2,"nointention",1,"yes","no",NA,"Agree","StronglyDisagree",NA,NA
140,2020,"Q4","Ecuador","","mixed","stay",3,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
141,2020,"Q4","Ecuador","venezuela","mixed","stay",1,2,"nointention",1,"yes","no",NA,"","Agree",1,NA
142,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
143,2020,"Q4","Ecuador","venezuela","","stay",2,1,"nointention",1,"","",NA,"StronglyAgree","Undecided",NA,NA
144,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"yes",1,"","",NA,"StronglyAgree","Agree",0,NA
145,2020,"Q4","Ecuador","venezuela","","stay",NA,NA,"",1,"yes","no",NA,"Agree","Agree",1,NA
146,2020,"Q4","Ecuador","other","","",0,0,"",NA,"","",NA,"","",NA,NA
147,2020,"Q4","Ecuador","venezuela","","stay",1,1,"nointention",1,"yes","no",NA,"StronglyAgree","StronglyDisagree",NA,NA
148,2020,"Q4","Ecuador","venezuela","","stay",3,1,"nointention",1,"","",NA,"StronglyAgree","Disagree",NA,NA
149,2020,"Q4","Ecuador","venezuela","mixed","stay",1,1,"yes",1,"","",NA,"","StronglyAgree",1,NA
150,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"yes",1,"yes","dontknow",NA,"Agree","StronglyAgree",1,NA
151,2020,"Q4","Ecuador","venezuela","other","stay",3,4,"nointention",0,"no","",NA,"StronglyAgree","Agree",1,NA
152,2020,"Q4","Ecuador","venezuela","mixed","stay",2,0,"yes",1,"","",NA,"Agree","Agree",0,NA
153,2020,"Q4","Ecuador","venezuela","","stay",1,5,"",0,"yes","no",NA,"StronglyAgree","Undecided",NA,NA
154,2020,"Q4","Ecuador","venezuela","mixed","stay",3,1,"nointention",0,"yes","no",NA,"","Agree",0,NA
155,2020,"Q4","Ecuador","venezuela","mixed","stay",5,0,"yes",0,"","",NA,"StronglyAgree","Agree",1,NA
156,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",0,"no","",NA,"","Disagree",NA,NA
157,2020,"Q4","Ecuador","venezuela","other","stay",2,2,"yes",0,"","",NA,"Disagree","Agree",0,NA
158,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",0,"notell","",NA,"","StronglyDisagree",NA,NA
159,2020,"Q4","Ecuador","venezuela","mixed","relocate",2,1,"nointention",1,"no","",NA,"","Agree",0,NA
160,2020,"Q4","Ecuador","venezuela","mixed","stay",3,3,"",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
161,2020,"Q4","Ecuador","venezuela","","stay",2,3,"",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
162,2020,"Q4","Ecuador","venezuela","","stay",2,2,"yes",0,"yes","no",NA,"Agree","Disagree",NA,NA
163,2020,"Q4","Ecuador","venezuela","","stay",2,2,"",1,"yes","no",NA,"StronglyAgree","StronglyDisagree",NA,NA
164,2020,"Q4","Ecuador","venezuela","other","stay",5,3,"yes",1,"","",NA,"StronglyAgree","StronglyDisagree",NA,NA
165,2020,"Q4","Ecuador","venezuela","","stay",1,2,"yes",0,"no","",NA,"","Disagree",NA,NA
166,2020,"Q4","Ecuador","venezuela","other","stay",2,1,"",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
167,2020,"Q4","Ecuador","venezuela","mixed","stay",2,3,"nointention",1,"yes","no",NA,"Agree","Disagree",NA,NA
168,2020,"Q4","Ecuador","venezuela","other","stay",2,2,"yes",1,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
169,2020,"Q4","Ecuador","venezuela","mixed","stay",3,0,"",1,"","",NA,"","Agree",1,NA
170,2020,"Q4","Ecuador","venezuela","","stay",2,3,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
171,2020,"Q4","Ecuador","venezuela","mixed","stay",2,3,"nointention",0,"yes","yes",NA,"","StronglyDisagree",NA,NA
172,2020,"Q4","Ecuador","venezuela","","stay",3,0,"",1,"","",NA,"","Disagree",NA,NA
173,2020,"Q4","Ecuador","venezuela","","stay",2,1,"nointention",1,"","",NA,"Agree","StronglyAgree",0,NA
174,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"",1,"","",NA,"","Disagree",NA,NA
175,2020,"Q4","Ecuador","venezuela","mixed","stay",NA,NA,"yes",1,"yes","no",NA,"StronglyDisagree","Agree",1,NA
176,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",1,"yes","no",NA,"Agree","Agree",0,NA
177,2020,"Q4","Ecuador","","mixed","stay",1,2,"nointention",1,"yes","dontknow",NA,"Agree","StronglyAgree",1,NA
178,2020,"Q4","Ecuador","venezuela","","stay",7,3,"yes",1,"yes","no",NA,"StronglyAgree","StronglyDisagree",NA,NA
179,2020,"Q4","Ecuador","venezuela","other","stay",3,2,"",1,"yes","yes",NA,"StronglyAgree","Undecided",NA,NA
180,2020,"Q4","Ecuador","venezuela","","relocate",2,1,"nointention",1,"","",NA,"Agree","Disagree",NA,NA
181,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"nointention",1,"no","",NA,"StronglyAgree","Disagree",NA,NA
182,2020,"Q4","Ecuador","","mixed","stay",1,0,"yes",1,"","",NA,"StronglyAgree","Agree",0,NA
183,2020,"Q4","Ecuador","venezuela","mixed","stay",1,0,"nointention",0,"","",NA,"Agree","Agree",0,NA
184,2020,"Q4","Ecuador","venezuela","mixed","stay",1,1,"",1,"no","",NA,"Agree","Agree",1,NA
185,2020,"Q4","Ecuador","venezuela","","stay",2,0,"nointention",0,"","",NA,"StronglyAgree","Disagree",NA,NA
186,2020,"Q4","Ecuador","venezuela","","relocate",2,4,"",1,"no","",NA,"StronglyAgree","StronglyDisagree",NA,NA
187,2020,"Q4","Ecuador","venezuela","other","stay",1,1,"",0,"yes","yes",NA,"StronglyAgree","StronglyDisagree",NA,NA
188,2020,"Q4","Ecuador","venezuela","mixed","stay",1,1,"nointention",1,"","",NA,"Disagree","StronglyAgree",1,NA
189,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",1,"","",NA,"StronglyAgree","Agree",1,NA
190,2020,"Q4","Ecuador","","other","dontknow",2,3,"yes",1,"no","",NA,"","Agree",0,NA
191,2020,"Q4","Ecuador","venezuela","other","stay",1,2,"nointention",1,"yes","no",NA,"StronglyAgree","StronglyDisagree",NA,NA
192,2020,"Q4","Ecuador","venezuela","mixed","stay",2,3,"yes",1,"yes","yes",NA,"Agree","Disagree",NA,NA
193,2020,"Q4","Ecuador","venezuela","mixed","stay",2,2,"nointention",0,"yes","no",NA,"Agree","Agree",0,NA
194,2020,"Q4","Ecuador","","other","stay",2,0,"nointention",1,"","",NA,"","StronglyDisagree",NA,NA
195,2020,"Q4","Ecuador","venezuela","","stay",2,1,"nointention",1,"yes","yes",NA,"StronglyAgree","Agree",1,NA
196,2020,"Q4","Ecuador","","mixed","relocate",2,3,"nointention",0,"yes","no",NA,"StronglyDisagree","Disagree",NA,NA
197,2020,"Q4","Ecuador","","other","stay",2,0,"yes",0,"","",NA,"StronglyAgree","StronglyDisagree",NA,NA
198,2020,"Q4","Ecuador","venezuela","mixed","relocate",3,2,"",0,"yes","yes",NA,"","StronglyAgree",0,NA
199,2020,"Q4","Ecuador","venezuela","other","stay",1,1,"nointention",1,"","",NA,"","Agree",0,NA
200,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"nointention",1,"","",NA,"StronglyAgree","StronglyDisagree",NA,NA
201,2020,"Q4","Ecuador","","mixed","stay",1,0,"yes",1,"","",NA,"","StronglyAgree",1,NA
202,2020,"Q4","Ecuador","venezuela","mixed","stay",2,0,"",1,"","",NA,"Agree","Disagree",NA,NA
203,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"yes",0,"","",NA,"StronglyAgree","Agree",0,NA
204,2020,"Q4","Ecuador","venezuela","mixed","stay",1,0,"nointention",1,"","",NA,"","Agree",0,NA
205,2020,"Q4","Ecuador","venezuela","other","dontknow",3,3,"nointention",1,"yes","no",NA,"StronglyAgree","Agree",0,NA
206,2020,"Q4","Ecuador","venezuela","other","stay",3,3,"yes",1,"yes","no",NA,"Agree","StronglyDisagree",NA,NA
207,2020,"Q4","Ecuador","venezuela","mixed","stay",3,2,"nointention",1,"yes","notell",NA,"","StronglyAgree",0,NA
208,2020,"Q4","Ecuador","","other","stay",2,1,"nointention",0,"","",NA,"StronglyAgree","Disagree",NA,NA
209,2020,"Q4","Ecuador","venezuela","other","dontknow",3,3,"",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
210,2020,"Q4","Ecuador","venezuela","mixed","relocate",2,2,"nointention",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
211,2020,"Q4","Ecuador","","","relocate",1,0,"nointention",0,"","",NA,"Agree","Agree",0,NA
212,2020,"Q4","Ecuador","other","","",0,0,"",NA,"","",NA,"","",NA,NA
213,2020,"Q4","Ecuador","venezuela","","stay",2,2,"nointention",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
214,2020,"Q4","Ecuador","venezuela","","stay",NA,NA,"",1,"","",NA,"Agree","Disagree",NA,NA
215,2020,"Q4","Ecuador","venezuela","mixed","stay",2,1,"yes",1,"yes","yes",NA,"Agree","StronglyDisagree",NA,NA
216,2020,"Q4","Ecuador","venezuela","other","stay",2,2,"yes",0,"yes","yes",NA,"Agree","StronglyAgree",1,NA
217,2020,"Q4","Ecuador","venezuela","other","stay",3,2,"yes",1,"no","",NA,"Agree","Disagree",NA,NA
218,2020,"Q4","Ecuador","venezuela","","stay",3,2,"nointention",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
219,2020,"Q4","Ecuador","","","stay",1,2,"yes",1,"","",NA,"StronglyAgree","Agree",1,NA
220,2020,"Q4","Ecuador","venezuela","mixed","stay",3,1,"nointention",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
221,2020,"Q4","Ecuador","venezuela","other","stay",NA,NA,"yes",1,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
222,2020,"Q4","Ecuador","venezuela","mixed","stay",NA,NA,"",1,"","",NA,"Agree","StronglyAgree",1,NA
223,2020,"Q4","Ecuador","","","stay",2,1,"nointention",0,"yes","yes",NA,"Agree","Disagree",NA,NA
